Size,Time(microseconds)
43000,8957
43100,8991
43200,9027
43300,9068
43400,9087
43500,9109
43600,9096
43700,9147
43800,9137
43900,9182
44000,9305
44100,9266
44200,9271
44300,9381
44400,9505
44500,9381
44600,9379
44700,9412
44800,9386
44900,9744
45000,9432
45100,9388
45200,9421
45300,9587
45400,9559
45500,9619
45600,9606
45700,9762
45800,9621
45900,9686
46000,9697
46100,9784
46200,9829
46300,9744
46400,9777
46500,9777
46600,9944
46700,9876
46800,9881
46900,9946
47000,9970
47100,9885
47200,9873
47300,9892
47400,10005
47500,9947
47600,10104
47700,9971
47800,10066
47900,9878
48000,10073
48100,10078
48200,10226
48300,10106
48400,10281
48500,10238
48600,10266
48700,10158
48800,10185
48900,10330
49000,10343
49100,10224
49200,10339
49300,10415
49400,10286
49500,10364
49600,10368
49700,10522
49800,10471
49900,10324
50000,10344
50100,10539
50200,10430
50300,10442
50400,10711
50500,10627
50600,10751
50700,10666
50800,10699
50900,10622
51000,10700
51100,10638
51200,10719
51300,10750
51400,10652
51500,10812
51600,10882
51700,10877
51800,10904
51900,10922
52000,10950
52100,11633
52200,10972
52300,11161
52400,11165
52500,11125
52600,11064
52700,11053
52800,10825
52900,11046
53000,11107
53100,11180
53200,12254
53300,11595
53400,11408
53500,11289
53600,11295
53700,11254
53800,11045
53900,11294
54000,11309
54100,11303
54200,11381
54300,11438
54400,11385
54500,11417
54600,11565
54700,11499
54800,16351
54900,11561
55000,11532
55100,15098
55200,11609
55300,11378
55400,11576
55500,11653
55600,11782
55700,11702
55800,11699
55900,11848
56000,11875
56100,11784
56200,11783
56300,11865
56400,11894
56500,12032
56600,11934
56700,11952
56800,12088
56900,12045
57000,12001
57100,12033
57200,12024
57300,12031
57400,12082
57500,12132
57600,12324
57700,12145
57800,12196
57900,12221
58000,12258
58100,12350
58200,12288
58300,12327
58400,12460
58500,12497
58600,12454
58700,12370
58800,12386
58900,12538
59000,12454
59100,12588
59200,12683
59300,12602
59400,12665
59500,12587
59600,12552
59700,12742
59800,12635
59900,12831
60000,12854
60100,12890
60200,13017
60300,12857
60400,15710
60500,12519
60600,12625
60700,12750
60800,12782
60900,13017
61000,12894
61100,12899
61200,12933
61300,12966
61400,12950
61500,12996
61600,13189
61700,13048
61800,13213
61900,13233
62000,13232
62100,13146
62200,13810
62300,13378
62400,13551
62500,13384
62600,13433
62700,13533
62800,13559
62900,13610
63000,13789
63100,13902
63200,13702
63300,13791
63400,13734
63500,13831
63600,13914
63700,14190
63800,14124
63900,14053
64000,14054
64100,14187
64200,14181
64300,14192
64400,14237
64500,14326
64600,14262
64700,14314
64800,14329
64900,14440
65000,14554
65100,14537
65200,14658
65300,14617
65400,14647
65500,14639
65600,14780
65700,14861
65800,14852
65900,14838
66000,14752
66100,14791
66200,14785
66300,14922
66400,14694
66500,14962
66600,15189
66700,15110
66800,15021
66900,15177
67000,15184
67100,15178
67200,15121
67300,15091
67400,15221
67500,15207
67600,15199
67700,15411
67800,15226
67900,15216
68000,15122
68100,15312
68200,15435
68300,15199
68400,15017
68500,15294
68600,15076
68700,15066
68800,15251
68900,15107
69000,15157
69100,15161
69200,15664
69300,15401
69400,15183
69500,15302
69600,15329
69700,15300
69800,15413
69900,15550
70000,15401
70100,15503
70200,15399
70300,15550
70400,15621
70500,15655
70600,16091
70700,15646
70800,15952
70900,15610
71000,15692
71100,15748
71200,15774
71300,15769
71400,15745
71500,15843
71600,15740
71700,15838
71800,15841
71900,16207
72000,15796
72100,15911
72200,15953
72300,16027
72400,16034
72500,16175
72600,15964
72700,16078
72800,16008
72900,16172
73000,16096
73100,16147
73200,16131
73300,16167
73400,16097
73500,16190
73600,16097
73700,16260
73800,16252
73900,16191
74000,16227
74100,16195
74200,16358
74300,16335
74400,16486
74500,16238
74600,16404
74700,16464
74800,16444
74900,16480
75000,16506
75100,16535
75200,16509
75300,16528
75400,16583
75500,16598
75600,16665
75700,16646
75800,16575
75900,16630
76000,16677
76100,16640
76200,16690
76300,16804
76400,16754
76500,16719
76600,16909
76700,16857
76800,16926
76900,16955
77000,16848
77100,16889
77200,17000
77300,17045
77400,16986
77500,17061
77600,16974
77700,17104
77800,17120
77900,17060
78000,17197
78100,17179
78200,17187
78300,17418
78400,17162
78500,17150
78600,17239
78700,17272
78800,17209
78900,17405
79000,17293
79100,17472
79200,17425
79300,17385
79400,17470
79500,17473
79600,17474
79700,17858
79800,17555
79900,17518
80000,17599
80100,17591
80200,17665
80300,17761
80400,17677
80500,17738
80600,17667
80700,17674
80800,17715
80900,17907
81000,17911
81100,17699
81200,17861
81300,17858
81400,17921
81500,17871
81600,17807
81700,17902
81800,17838
81900,17967
82000,18195
82100,18521
82200,18383
82300,18154
82400,18178
82500,18227
82600,18359
82700,18063
82800,18160
82900,18204
83000,18131
83100,18537
83200,18180
83300,18222
83400,18188
83500,18346
83600,18377
83700,18373
83800,18273
83900,18467
84000,18365
84100,18381
84200,18586
84300,18433
84400,18676
84500,18466
84600,18617
84700,18627
84800,18630
84900,18510
85000,18584
85100,18630
85200,18705
85300,18858
85400,18647
85500,18796
85600,18778
85700,18780
85800,18829
85900,18774
86000,18843
86100,18887
86200,18867
86300,18854
86400,18936
86500,18930
86600,18952
86700,18946
86800,18980
86900,19153
87000,19009
87100,19169
87200,19210
87300,19107
87400,19193
87500,19155
87600,19213
87700,19201
87800,19272
87900,19352
88000,19659
88100,19419
88200,19573
88300,19642
88400,19616
88500,19581
88600,19577
88700,19551
88800,19673
88900,20069
89000,19706
89100,19817
89200,19682
89300,19880
89400,19745
89500,19790
89600,19748
89700,21780
89800,19828
89900,19786
90000,19851
90100,20034
90200,19855
90300,20003
90400,19931
90500,20112
90600,20135
90700,20266
90800,20195
90900,20205
91000,20095
91100,20208
91200,20148
91300,20208
91400,20170
91500,20325
91600,20214
91700,20237
91800,20342
91900,20405
92000,20373
92100,20298
92200,20394
92300,20361
92400,20460
92500,20603
92600,20418
92700,20480
92800,21225
92900,20762
93000,20619
93100,20583
93200,20606
93300,20644
93400,20667
93500,20657
93600,20594
93700,20759
93800,20803
93900,20658
94000,20697
94100,20693
94200,20727
94300,20779
94400,21373
94500,20929
94600,20962
94700,21004
94800,21037
94900,20971
95000,21060
95100,21030
95200,21125
95300,21019
95400,21178
95500,21172
95600,21173
95700,21292
95800,21198
95900,21393
96000,21274
96100,21490
96200,21337
96300,21423
96400,21338
96500,21374
96600,21362
96700,21438
96800,21364
96900,21414
97000,21435
97100,21451
97200,21553
97300,21557
97400,21572
97500,21500
97600,21532
97700,21649
97800,21550
97900,21698
98000,21672
98100,21715
98200,21684
98300,21673
98400,22107
98500,21782
98600,21890
98700,21970
98800,21867
98900,21967
99000,21932
99100,21861
99200,21912
99300,22062
99400,21985
99500,22132
99600,22201
99700,22062
99800,22139
99900,22169
100000,22300
