Size,Time(microseconds)
44100,14372
44200,14189
44300,13793
44400,14729
44500,13764
44600,13978
44700,14153
44800,14257
44900,14389
45000,14344
45100,14439
45200,14405
45300,14465
45400,14570
45500,14501
45600,14630
45700,14665
45800,14714
45900,14683
46000,14916
46100,14825
46200,14841
46300,14827
46400,14880
46500,14911
46600,15017
46700,14994
46800,15082
46900,15079
47000,15087
47100,15060
47200,15123
47300,15190
47400,15187
47500,15243
47600,15316
47700,15369
47800,15350
47900,15507
48000,15440
48100,15560
48200,15539
48300,15649
48400,15811
48500,15677
48600,15780
48700,15940
48800,15705
48900,15920
49000,15923
49100,15972
49200,16088
49300,16004
49400,16152
49500,16188
49600,16205
49700,16168
49800,16233
49900,16308
50000,16340
50100,16312
50200,16414
50300,16377
50400,16413
50500,16778
50600,16576
50700,16736
50800,16664
50900,16728
51000,16749
51100,16811
51200,16628
51300,16942
51400,17136
51500,17140
51600,16997
51700,17126
51800,17111
51900,17146
52000,17391
52100,17307
52200,16852
52300,17347
52400,17506
52500,17369
52600,17469
52700,17460
52800,17509
52900,17519
53000,17647
53100,17711
53200,17378
53300,17360
53400,17596
53500,17863
53600,17818
53700,19655
53800,19640
53900,17925
54000,17617
54100,17753
54200,17929
54300,18094
54400,18069
54500,18090
54600,18038
54700,18211
54800,18388
54900,18102
55000,17913
55100,18632
55200,18516
55300,18421
55400,18634
55500,18673
55600,18675
55700,18734
55800,18739
55900,18786
56000,18682
56100,18789
56200,18857
56300,18866
56400,19072
56500,19031
56600,19082
56700,19004
56800,19073
56900,19109
57000,19052
57100,19127
57200,19236
57300,19704
57400,19392
57500,19583
57600,19522
57700,19536
57800,19523
57900,19714
58000,19717
58100,19651
58200,19720
58300,19718
58400,19783
58500,19941
58600,19817
58700,19857
58800,19920
58900,20263
59000,20057
59100,20001
59200,20152
59300,20250
59400,20249
59500,20271
59600,20209
59700,20309
59800,20448
59900,20373
60000,20560
60100,20657
60200,20164
60300,20581
60400,20672
60500,20722
60600,20760
60700,20763
60800,20743
60900,20908
61000,20813
61100,20790
61200,20936
61300,21083
61400,20999
61500,21120
61600,20706
61700,20880
61800,20247
61900,20649
62000,20502
62100,20346
62200,20245
62300,19972
62400,19987
62500,19922
62600,19980
62700,20162
62800,20109
62900,19972
63000,20049
63100,20184
63200,20289
63300,19879
63400,20416
63500,20192
63600,19980
63700,20192
63800,20525
63900,20886
64000,20382
64100,20676
64200,20616
64300,20595
64400,20772
64500,20544
64600,20680
64700,20834
64800,21060
64900,20777
65000,20521
65100,20927
65200,21022
65300,20827
65400,21038
65500,21158
65600,21052
65700,21002
65800,21034
65900,21135
66000,21272
66100,21314
66200,21461
66300,21255
66400,21169
66500,21236
66600,21421
66700,21638
66800,21269
66900,21509
67000,21473
67100,21752
67200,21705
67300,21893
67400,21679
67500,21749
67600,21381
67700,21660
67800,21586
67900,21678
68000,21706
68100,21515
68200,21598
68300,21860
68400,21842
68500,22180
68600,22126
68700,21889
68800,22123
68900,22052
69000,22279
69100,22057
69200,22437
69300,22126
69400,22157
69500,22304
69600,22251
69700,22332
69800,22364
69900,22592
70000,22391
70100,22439
70200,22527
70300,22619
70400,22625
70500,22602
70600,22618
70700,22813
70800,22513
70900,22934
71000,22821
71100,22920
71200,22818
71300,23051
71400,23123
71500,23032
71600,23287
71700,23128
71800,23264
71900,23118
72000,23275
72100,22952
72200,23152
72300,23318
72400,23284
72500,23575
72600,23395
72700,23418
72800,23637
72900,23560
73000,23637
73100,23665
73200,23707
73300,23829
73400,23694
73500,24043
73600,23825
73700,23574
73800,23909
73900,24066
74000,24113
74100,24043
74200,23853
74300,24169
74400,24787
74500,24343
74600,24532
74700,24075
74800,24075
74900,24049
75000,24356
75100,24387
75200,24214
75300,24372
75400,24423
75500,24570
75600,24191
75700,24542
75800,24685
75900,24614
76000,24716
76100,24736
76200,24961
76300,24692
76400,24726
76500,24945
76600,25063
76700,24733
76800,24928
76900,25126
77000,24712
77100,24986
77200,25020
77300,25470
77400,25201
77500,25430
77600,25337
77700,25124
77800,25417
77900,25353
78000,25031
78100,25664
78200,25409
78300,25444
78400,25690
78500,25316
78600,25585
78700,25641
78800,25758
78900,25854
79000,25755
79100,25555
79200,25891
79300,25898
79400,25622
79500,25994
79600,25971
79700,26104
79800,26228
79900,26289
80000,26190
80100,26374
80200,26348
80300,25972
80400,25969
80500,26481
80600,26616
80700,26715
80800,26558
80900,26497
81000,26611
81100,26622
81200,26709
81300,26752
81400,26656
81500,26790
81600,26770
81700,26838
81800,26900
81900,26782
82000,26987
82100,27049
82200,26977
82300,27312
82400,27190
82500,27823
82600,27841
82700,27343
82800,27284
82900,27183
83000,27323
83100,27344
83200,27412
83300,27476
83400,27570
83500,27495
83600,27756
83700,27615
83800,27578
83900,27664
84000,27641
84100,27682
84200,27793
84300,27757
84400,28075
84500,28026
84600,27976
84700,27872
84800,27938
84900,27930
85000,28264
85100,28243
85200,28098
85300,28337
85400,28190
85500,28424
85600,28276
85700,28075
85800,28348
85900,28435
86000,28491
86100,28123
86200,28582
86300,28346
86400,28727
86500,28743
86600,28327
86700,28695
86800,28658
86900,28844
87000,28731
87100,29289
87200,29137
87300,29048
87400,29027
87500,28998
87600,29241
87700,29211
87800,29376
87900,29047
88000,29255
88100,29580
88200,29216
88300,30274
88400,28882
88500,29462
88600,29565
88700,29641
88800,29184
88900,29621
89000,29583
89100,29719
89200,30024
89300,29800
89400,29846
89500,29967
89600,30198
89700,30877
89800,30103
89900,29621
90000,30253
90100,30072
90200,30465
90300,30189
90400,30318
90500,30242
90600,30290
90700,30883
90800,30286
90900,30448
91000,30495
91100,30466
91200,30620
91300,30564
91400,30575
91500,30782
91600,30627
91700,30717
91800,30561
91900,30484
92000,30735
92100,30563
92200,31091
92300,31234
92400,30816
92500,31086
92600,30972
92700,31348
92800,31168
92900,31278
93000,31561
93100,32230
93200,31312
93300,31299
93400,31297
93500,31544
93600,31502
93700,31519
93800,31583
93900,31580
94000,31626
94100,31851
94200,31911
94300,31584
94400,31857
94500,32020
94600,31913
94700,32038
94800,32035
94900,32232
95000,31770
95100,32280
95200,32279
95300,32492
95400,32263
95500,32626
95600,32042
95700,32599
95800,32598
95900,32595
96000,32538
96100,32737
96200,33035
96300,32889
96400,32983
96500,32866
96600,32689
96700,32850
96800,32851
96900,32984
97000,33091
97100,32913
97200,33016
97300,33152
97400,33216
97500,33082
97600,33216
97700,33304
97800,33412
97900,33507
98000,33745
98100,33087
98200,33489
98300,33170
98400,33505
98500,33794
98600,33133
98700,33419
98800,33675
98900,33755
99000,33880
99100,33560
99200,33407
99300,33862
99400,33871
99500,33897
99600,33882
99700,34123
99800,34149
99900,34242
100000,34153
