Size,Time(microseconds)
26100,6930
26200,6932
26300,6859
26400,6908
26500,7026
26600,7100
26700,7152
26800,7485
26900,7243
27000,7230
27100,7203
27200,7486
27300,7417
27400,7315
27500,7355
27600,7409
27700,7461
27800,7699
27900,7736
28000,7730
28100,7768
28200,7803
28300,7824
28400,7898
28500,8137
28600,8017
28700,8009
28800,8082
28900,8118
29000,8194
29100,8280
29200,8296
29300,8309
29400,8417
29500,8405
29600,8502
29700,8572
29800,8574
29900,8626
30000,8653
30100,8722
30200,8769
30300,8820
30400,8639
30500,8739
30600,8750
30700,8827
30800,8488
30900,8392
31000,7757
31100,7320
31200,6893
31300,6817
31400,6843
31500,6822
31600,6872
31700,6918
31800,6959
31900,7035
32000,7007
32100,7071
32200,7094
32300,7146
32400,7171
32500,7129
32600,7304
32700,7242
32800,7228
32900,7143
33000,7174
33100,7418
33200,7405
33300,7422
33400,7408
33500,7474
33600,7487
33700,7519
33800,7525
33900,7605
34000,7612
34100,7664
34200,7685
34300,7714
34400,7725
34500,7835
34600,7800
34700,8030
34800,7853
34900,7978
35000,8002
35100,7933
35200,7898
35300,7883
35400,7892
35500,7961
35600,7955
35700,8064
35800,8016
35900,8097
36000,8097
36100,8173
36200,8438
36300,8349
36400,8445
36500,8433
36600,8511
36700,8422
36800,8562
36900,8565
37000,8420
37100,8488
37200,8456
37300,8515
37400,8564
37500,8750
37600,8766
37700,8661
37800,8697
37900,8714
38000,8759
38100,8830
38200,8811
38300,8859
38400,8903
38500,8915
38600,9162
38700,9238
38800,9253
38900,9350
39000,9303
39100,9368
39200,9372
39300,9373
39400,9463
39500,9446
39600,9548
39700,9751
39800,9398
39900,9517
40000,9721
40100,9626
40200,9524
40300,9717
40400,9756
40500,9966
40600,10012
40700,9896
40800,9942
40900,9937
41000,10022
41100,10130
41200,10050
41300,10136
41400,9911
41500,10025
41600,10378
41700,10354
41800,10312
41900,10345
42000,10143
42100,10362
42200,10244
42300,10525
42400,10517
42500,10527
42600,10598
42700,10631
42800,10672
42900,10704
43000,10833
43100,10928
43200,10826
43300,10901
43400,10883
43500,10957
43600,11078
43700,11193
43800,11158
43900,10959
44000,10914
44100,10951
44200,11028
44300,11256
44400,11242
44500,11434
44600,11447
44700,11397
44800,11468
44900,11467
45000,11551
45100,11583
45200,11683
45300,11658
45400,11759
45500,11839
45600,11705
45700,11882
45800,11872
45900,12046
46000,11922
46100,11932
46200,12117
46300,12048
46400,12025
46500,12318
46600,12329
46700,11930
46800,12141
46900,12223
47000,12068
47100,12200
47200,12435
47300,12458
47400,12485
47500,12633
47600,12515
47700,12589
47800,12711
47900,12800
48000,12697
48100,12757
48200,13246
48300,15123
48400,13130
48500,13007
48600,12999
48700,13084
48800,13164
48900,13537
49000,13138
49100,13237
49200,13181
49300,13243
49400,13364
49500,13103
49600,13615
49700,13584
49800,13520
49900,13627
50000,13812
50100,13821
50200,13432
50300,13804
50400,13740
50500,13831
50600,13822
50700,13849
50800,14058
50900,14002
51000,14109
51100,14180
51200,14268
51300,13925
51400,14268
51500,14385
51600,14332
51700,14380
51800,14279
51900,14143
52000,14269
52100,14201
52200,14555
52300,15011
52400,14636
52500,14769
52600,14683
52700,14443
52800,14603
52900,15126
53000,14896
53100,15029
53200,15009
53300,14960
53400,15170
53500,14815
53600,15241
53700,15245
53800,15249
53900,15444
54000,15411
54100,15058
54200,15398
54300,16242
54400,15651
54500,15283
54600,15608
54700,15341
54800,15410
54900,15872
55000,15729
55100,15941
55200,15955
55300,15869
55400,16033
55500,16195
55600,16281
55700,16281
55800,15969
55900,16011
56000,16392
56100,16443
56200,16382
56300,16414
56400,16507
56500,16575
56600,16308
56700,16490
56800,17647
56900,16842
57000,16855
57100,16807
57200,17417
57300,16984
57400,17111
57500,16604
57600,17108
57700,16926
57800,17172
57900,17226
58000,17252
58100,17414
58200,17514
58300,17410
58400,17583
58500,17645
58600,17660
58700,17626
58800,17614
58900,17694
59000,17485
59100,17750
59200,17917
59300,17944
59400,17880
59500,18023
59600,18056
59700,24438
59800,18282
59900,18717
60000,17843
60100,17784
60200,18088
60300,18328
60400,18477
60500,18449
60600,18008
60700,18544
60800,18651
60900,18742
61000,18634
61100,18744
61200,18820
61300,19101
61400,18415
61500,18322
61600,17774
61700,17891
61800,17383
61900,18394
62000,16539
62100,16057
62200,15352
62300,14802
62400,14695
62500,14583
62600,14442
62700,14506
62800,14523
62900,14655
63000,14669
63100,14671
63200,14805
63300,14746
63400,14485
63500,14781
63600,14773
63700,14879
63800,14859
63900,14947
64000,14956
64100,14914
64200,15049
64300,15108
64400,15184
64500,15149
64600,15037
64700,15175
64800,14983
64900,15577
65000,15307
65100,15413
65200,15445
65300,15450
65400,15473
65500,15645
65600,15400
65700,15858
65800,15506
65900,15689
66000,15302
66100,15326
66200,15891
66300,15762
66400,15811
66500,15810
66600,15545
66700,15461
66800,15780
66900,15898
67000,16048
67100,16298
67200,15873
67300,16269
67400,16024
67500,16010
67600,16079
67700,16112
67800,16133
67900,16240
68000,16283
68100,16378
68200,16472
68300,16096
68400,16252
68500,16221
68600,16324
68700,16260
68800,16409
68900,16314
69000,16485
69100,16385
69200,16390
69300,16499
69400,16574
69500,16504
69600,16948
69700,16630
69800,16595
69900,16533
70000,16663
70100,16640
70200,16781
70300,16908
70400,16915
70500,16960
70600,16796
70700,17028
70800,17020
70900,17143
71000,17027
71100,17121
71200,17173
71300,16931
71400,17348
71500,17101
71600,17292
71700,17386
71800,17560
71900,17690
72000,17334
72100,17301
72200,17549
72300,17466
72400,17533
72500,17932
72600,17718
72700,17687
72800,17757
72900,17765
73000,17829
73100,17804
73200,17918
73300,17800
73400,17693
73500,18093
73600,17942
73700,17901
73800,18037
73900,18054
74000,18167
74100,17861
74200,18173
74300,18264
74400,18371
74500,19289
74600,18357
74700,18388
74800,18402
74900,18416
75000,18381
75100,18426
75200,18581
75300,18623
75400,18556
75500,18524
75600,18973
75700,18869
75800,19230
75900,18676
76000,18790
76100,18925
76200,18769
76300,19161
76400,18917
76500,19011
76600,19241
76700,19194
76800,19244
76900,19112
77000,19216
77100,19339
77200,19520
77300,19324
77400,19486
77500,19270
77600,19411
77700,19304
77800,19413
77900,19468
78000,19227
78100,19483
78200,19631
78300,19697
78400,19858
78500,19867
78600,19733
78700,19785
78800,19838
78900,19867
79000,19846
79100,19866
79200,19750
79300,20083
79400,19977
79500,20053
79600,20162
79700,20161
79800,20297
79900,20380
80000,20205
80100,20221
80200,20204
80300,20377
80400,20388
80500,20485
80600,20419
80700,20526
80800,20461
80900,20577
81000,20642
81100,20745
81200,20740
81300,20783
81400,20829
81500,20892
81600,20978
81700,20793
81800,20895
81900,20909
82000,20970
82100,21023
82200,21035
82300,21409
82400,21011
82500,21273
82600,21162
82700,21406
82800,21135
82900,21204
83000,21329
83100,21238
83200,21473
83300,21281
83400,21727
83500,21548
83600,22664
83700,21555
83800,21522
83900,21546
84000,22021
84100,21731
84200,21786
84300,21758
84400,21655
84500,21737
84600,26331
84700,22116
84800,22113
84900,21986
85000,22078
85100,22115
85200,22204
85300,22185
85400,23012
85500,22371
85600,22534
85700,22360
85800,22348
85900,22568
86000,22604
86100,22541
86200,22631
86300,22601
86400,22688
86500,22673
86600,22860
86700,22872
86800,22891
86900,22981
87000,27339
87100,23294
87200,22822
87300,23081
87400,23021
87500,23038
87600,23138
87700,23279
87800,23191
87900,23216
88000,23245
88100,23287
88200,22973
88300,23134
88400,23196
88500,23427
88600,23732
88700,23723
88800,23721
88900,23747
89000,23450
89100,23866
89200,23823
89300,24268
89400,24273
89500,23924
89600,24162
89700,24183
89800,24251
89900,24164
90000,24310
90100,24303
90200,24157
90300,24172
90400,24224
90500,24873
90600,24377
90700,24466
90800,24423
90900,24685
91000,24533
91100,24740
91200,24584
91300,24553
91400,24510
91500,25091
91600,24739
91700,24906
91800,24886
91900,25059
92000,24979
92100,25342
92200,24911
92300,25030
92400,24834
92500,25128
92600,25129
92700,25280
92800,25176
92900,25186
93000,25201
93100,25359
93200,25404
93300,25403
93400,25458
93500,25720
93600,25594
93700,26600
93800,25717
93900,26049
94000,25584
94100,25866
94200,25809
94300,25706
94400,25794
94500,26185
94600,26058
94700,26124
94800,26250
94900,26079
95000,26208
95100,26394
95200,26397
95300,26238
95400,26440
95500,26675
95600,26431
95700,26499
95800,26524
95900,26740
96000,26581
96100,26678
96200,26750
96300,26540
96400,26801
96500,26797
96600,26784
96700,26891
96800,26930
96900,27302
97000,27150
97100,27303
97200,27208
97300,27398
97400,27172
97500,27389
97600,27079
97700,27503
97800,27376
97900,27440
98000,27546
98100,27442
98200,27534
98300,27713
98400,27546
98500,27725
98600,27628
98700,27962
98800,27695
98900,27746
99000,27932
99100,28196
99200,27711
99300,27838
99400,27731
99500,28383
99600,28150
99700,28359
99800,28147
99900,28223
100000,28061
